concept_id,source_label,native_category,visual_category,occurrence_count,workflow_ids,source_descriptions,neighbor_context,decision,mapping_state,anchor_iri,canonical_role_iri,semantic_role,role_assignment,confidence,rationale,candidate_h2kg_terms
https://w3id.org/h2kg/decode/workflow/concept/additional-measurements-on-pewe-during-operation-method,Additional measurements on PEWE during operation,,method,1,additional-measurements-on-pewe-during-operation,"Additional measurements on PEWE during operation
Owner: FZJ-IET-4:Andreas Glsen
Task: T2.4
Maturity: established method
Documentation: Publication in preparation
Range of validity or processability: unkonwn
internal key: Additional measurements on PEWE during operation0",CL (aged); CL structure (aged); CL thickness (aged); Information on corrosion; Membrane (aged); Membrane thickness (aged); Operating PEWE cell; Process water samples taken during operation,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/additional-measurements-on-pewe-during-operation-method,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DegradationPredictionEvaluationMeasurement"", ""label"": ""Degradation Prediction Evaluation Measurement"", ""score"": 0.645}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerAdsorptionIsothermMeasurement"", ""label"": ""Ionomer Adsorption Isotherm Measurement"", ""score"": 0.632}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InkFormulationSpecificationMeasurement"", ""label"": ""Ink Formulation Specification Measurement"", ""score"": 0.629}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-adsorption-energies-idealized-lre,Adsorbate adsorption energies (idealized),LRE,device,2,adsorbate-surface-diffusion-on-electrocatalyst-support; dft-onto-idealized-surfaces,"Adsorbate adsorption energies (idealized)
internal key: Adsorbate adsorption energies (idealized): LRE",Adsorbate Surface Diffusion on Electrocatalyst Support; DFT onto idealized surfaces,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-adsorption-energies-idealized-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AdsorbedAggregateLateralSize"", ""label"": ""Adsorbed Aggregate Lateral Size"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AgglomerateSizeDistributionDataset"", ""label"": ""Agglomerate Size Distribution Dataset"", ""score"": 0.559}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PhosphoricAcidAdsorptionEnergyOnPt"", ""label"": ""Phosphoric Acid Adsorption Energy On Pt"", ""score"": 0.554}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-conformation-on-electrode-idealized-lre,Adsorbate conformation on electrode (idealized),LRE,device,4,dft-onto-idealized-surfaces; hierarchical-model-for-electrocatalytic-reactions; in-situ-fourier-transformed-ir-in-atr-configuration; molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,"Adsorbate conformation on electrode (idealized)
internal key: Adsorbate conformation on electrode (idealized): LRE",DFT onto idealized surfaces; Hierarchical model for electrocatalytic reactions; In Situ Fourier Transformed IR in ATR configuration; Molecular Dynamics for the Electrode | Electrolyte Interface in presence of ionomer,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-conformation-on-electrode-idealized-lre,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,lre_adsorbate_conformation_is_data,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ThermalDecompositionElectrodePreparation"", ""label"": ""Thermal Decomposition Electrode Preparation"", ""score"": 0.568}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-coverage-on-electrode-idealized-lre,Adsorbate coverage on electrode (idealized),LRE,device,4,dip-and-pull-operando-or-in-situ-xps; hierarchical-model-for-electrocatalytic-reactions; in-situ-fourier-transformed-ir-in-atr-configuration; molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,"Adsorbate coverage on electrode (idealized)
internal key: Adsorbate coverage on electrode (idealized): LRE",Hierarchical model for electrocatalytic reactions; In Situ Fourier Transformed IR in ATR configuration; Molecular Dynamics for the Electrode | Electrolyte Interface in presence of ionomer; dip-and-pull operando/in-situ XPS,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-coverage-on-electrode-idealized-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtCounterElectrode"", ""label"": ""Pt Counter Electrode"", ""score"": 0.58}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.58}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CoverageRelaxationRateConstant"", ""label"": ""Coverage Relaxation Rate Constant"", ""score"": 0.568}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-coverage-on-electrode-nanostructured-lre,Adsorbate coverage on electrode (nanostructured),LRE,device,1,thin-windows-operando-or-in-situ-xps,"Adsorbate coverage on electrode (nanostructured)
internal key: Adsorbate coverage on electrode (nanostructured): LRE",thin windows operando/in-situ XPS,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-coverage-on-electrode-nanostructured-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#MicrostructureImageDataset"", ""label"": ""Microstructure Image Dataset"", ""score"": 0.568}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.568}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerCoverageOnCarbon"", ""label"": ""Ionomer Coverage On Carbon"", ""score"": 0.556}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-dipole-moments-lre,Adsorbate dipole moments,LRE,device,2,dft-onto-idealized-surfaces; hierarchical-model-for-electrocatalytic-reactions,"Adsorbate dipole moments
internal key: Adsorbate dipole moments: LRE",DFT onto idealized surfaces; Hierarchical model for electrocatalytic reactions,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-dipole-moments-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,lre_category_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerAdsorptionIsothermMeasurement"", ""label"": ""Ionomer Adsorption Isotherm Measurement"", ""score"": 0.582}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DipCoaterInstrument"", ""label"": ""Dip Coater Instrument"", ""score"": 0.578}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerAdsorptionRatio"", ""label"": ""Ionomer Adsorption Ratio"", ""score"": 0.571}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-surface-diffusion-on-electrocatalyst-support-method,Adsorbate Surface Diffusion on Electrocatalyst Support,,method,7,adsorbate-surface-diffusion-on-electrocatalyst-support; dft-onto-idealized-surfaces; rde-on-mono-or-polycrystalline-electrodes; rde-simulation-in-comsol; rrde-on-model-electrodes-in-acidic-solutions; rrde-on-model-electrodes-in-alkaline-solutions; rrde-simulation-in-comsol,"Adsorbate Surface Diffusion on Electrocatalyst Support
Owner: CIEMAT:Antonio M. Chaparro
Task: T2.2
Maturity: established method
Documentation: DOI: 10.1016/j.electacta.2021.137856
Range of validity or processability: 
Applicable to two dimensional catalyst dispersions of centers embedded in a support
internal key: Adsorbate Surface Diffusion on Electrocatalyst Support0",Active material density in the electrode; Active material macroscopic distribution; Adsorbate adsorption energies (idealized); Diffusion coefficients of species; Electrolyte viscosity; LRE relevance of surface diffusion on support; LRE surface diffusivity of rate-determining species on support; ORR charge transfer coefficient; RDE electrochemical response (idealized); RRDE ring electrochemical response (idealized),reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-surface-diffusion-on-electrocatalyst-support-method,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,physical_or_derived_property,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PhosphoricAcidAdsorptionEnergyOnPt"", ""label"": ""Phosphoric Acid Adsorption Energy On Pt"", ""score"": 0.659}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerAdsorptionCapacityPerSurfaceArea"", ""label"": ""Ionomer Adsorption Capacity Per Surface Area"", ""score"": 0.592}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#BETSurfaceAreaOctaneAdsorption"", ""label"": ""BET Surface Area Octane Adsorption"", ""score"": 0.591}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-types-on-electrode-idealized-lre,Adsorbate types on electrode (idealized),LRE,device,5,dft-onto-idealized-surfaces; dip-and-pull-operando-or-in-situ-xps; hierarchical-model-for-electrocatalytic-reactions; in-situ-fourier-transformed-ir-in-atr-configuration; molecular-dynamics-for-the-electrode-electrolyte-interface-in-presence-of-ionomer,"Adsorbate types on electrode (idealized)
internal key: Adsorbate types on electrode (idealized): LRE",DFT onto idealized surfaces; Hierarchical model for electrocatalytic reactions; In Situ Fourier Transformed IR in ATR configuration; Molecular Dynamics for the Electrode | Electrolyte Interface in presence of ionomer; dip-and-pull operando/in-situ XPS,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-types-on-electrode-idealized-lre,https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,lre_adsorbate_types_are_matter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CarbonFeltElectrode"", ""label"": ""Carbon Felt Electrode"", ""score"": 0.576}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtCounterElectrode"", ""label"": ""Pt Counter Electrode"", ""score"": 0.576}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.576}]"
https://w3id.org/h2kg/decode/workflow/concept/adsorbate-types-on-electrode-nanostructured-lre,Adsorbate types on electrode (nanostructured),LRE,device,2,operando-or-in-situ-xas-photon-out; thin-windows-operando-or-in-situ-xps,"Adsorbate types on electrode (nanostructured)
internal key: Adsorbate types on electrode (nanostructured): LRE",operando/in-situ XAS (photon-out); thin windows operando/in-situ XPS,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/adsorbate-types-on-electrode-nanostructured-lre,https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,lre_adsorbate_types_nanostructured_are_matter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SCE"", ""label"": ""SCE"", ""score"": 0.571}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SprayDistance"", ""label"": ""Spray Distance"", ""score"": 0.563}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#NiFe2O4Nanostructure"", ""label"": ""Ni Fe 2 O 4 Nanostructure"", ""score"": 0.559}]"
https://w3id.org/h2kg/decode/workflow/concept/ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies-model,AI-based generation of structural digital twins of multi-scale tomographies,,model,55,ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies; fib-sem-on-cl-material; image-classification-of-fib-tomography-data; image-classification-of-x-ray-tomography-data; image-classification-on-nm-scale; image-fib-tomography-dataparameter-extraction-3d; image-x-ray-tomography-data-parameter-extraction-3d; inpt-cl-process-model; ionomer-reconstruction-in-ccl-3d-images; modeling-of-hydrophobic-treatment-of-gdl; modeling-of-mpl-coating-of-gdl; mpl-saturation-determination-from-x-ray-ct-data; simulation-of-single-phase-3d-apparent-properties; simulation-of-two-phase-3d-apparent-properties; voxel-based-3d-effective-diffusivity-simulation; voxel-based-3d-electric-conductiviy-simulation; voxel-based-3d-permability-simulation; voxel-based-3d-thermal-conductivity-simulation; water-retention-curve-simulation,"AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies0; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies1; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies2; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies3; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies4; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies5; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies6; AI-based generation of structural digital twins of multi-scale tomographies
Owner: HZB:Markus Osenberg
Task: T2.1
Maturity: under development
Documentation: publication in preparation
Range of validity or processability: unkonwn
internal key: AI-based generation of structural digital twins of multi-scale tomographies7",CCL 3D voxel data classified; GDL substrate 3D voxel data classified; GDL substrate 3D voxel data wet classified; GDL substrate 3D voxel data wet operando classified; MPL 3D voxel data classified; MPL X-ray 3D voxel data classified; MPL X-ray 3D voxel data wet classified; MPL X-ray 3D voxel data wet operando classified,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/ai-based-generation-of-structural-digital-twins-of-multi-scale-tomographies-model,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,[]
https://w3id.org/h2kg/decode/workflow/concept/atr-ftir-cell-temperature-device,ATR-FTIR cell temperature,device,device,1,in-situ-fourier-transformed-ir-in-atr-configuration,"ATR-FTIR cell temperature
internal key: ATR-FTIR cell temperature: device",In Situ Fourier Transformed IR in ATR configuration,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/atr-ftir-cell-temperature-device,https://w3id.org/h2kg/hydrogen-ontology#Parameter,Parameter,operating_or_geometric_parameter,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#OperatingTemperature"", ""label"": ""Operating Temperature"", ""score"": 0.78}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#Temperature"", ""label"": ""Temperature"", ""score"": 0.78}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#HoldTime"", ""label"": ""Hold Time"", ""score"": 0.727}]"
https://w3id.org/h2kg/decode/workflow/concept/atr-ftir-electrochemical-protocol-component,ATR-FTIR electrochemical protocol,component,component,1,in-situ-fourier-transformed-ir-in-atr-configuration,"ATR-FTIR electrochemical protocol
internal key: ATR-FTIR electrochemical protocol: component",In Situ Fourier Transformed IR in ATR configuration,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/atr-ftir-electrochemical-protocol-component,https://w3id.org/h2kg/hydrogen-ontology#Process,Process,workflow_or_analysis,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalImpedanceSpectroscopyPotentiostatic"", ""label"": ""Electrochemical Impedance Spectroscopy Potentiostatic"", ""score"": 0.648}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalWorkstation"", ""label"": ""Electrochemical Workstation"", ""score"": 0.633}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea"", ""label"": ""Electrochemically Active Surface Area"", ""score"": 0.629}]"
https://w3id.org/h2kg/decode/workflow/concept/atr-ftir-electrochemical-response-component,ATR-FTIR electrochemical response,component,component,1,in-situ-fourier-transformed-ir-in-atr-configuration,"ATR-FTIR electrochemical response
internal key: ATR-FTIR electrochemical response: component",In Situ Fourier Transformed IR in ATR configuration,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/atr-ftir-electrochemical-response-component,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,data_product,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalWorkstation"", ""label"": ""Electrochemical Workstation"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicalReactionSimulation"", ""label"": ""Electrochemical Reaction Simulation"", ""score"": 0.647}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#ElectrochemicallyActiveSurfaceArea"", ""label"": ""Electrochemically Active Surface Area"", ""score"": 0.629}]"
https://w3id.org/h2kg/decode/workflow/concept/atr-ftir-electrode-component,ATR-FTIR electrode,component,component,2,in-situ-fourier-transformed-ir-in-atr-configuration; prism-preparation-for-atr-ftir,"ATR-FTIR electrode
internal key: ATR-FTIR electrode: component",In Situ Fourier Transformed IR in ATR configuration; Prism Preparation for ATR-FTIR,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/atr-ftir-electrode-component,https://w3id.org/h2kg/hydrogen-ontology#Instrument,Instrument,apparatus_or_electrode,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#CarbonFeltElectrode"", ""label"": ""Carbon Felt Electrode"", ""score"": 0.769}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PlatinumWireCounterElectrode"", ""label"": ""Platinum Wire Counter Electrode"", ""score"": 0.744}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PtCounterElectrode"", ""label"": ""Pt Counter Electrode"", ""score"": 0.737}]"
https://w3id.org/h2kg/decode/workflow/concept/binder-distribution-component,Binder distribution,component,component,2,image-parameter-extraction-2d; modeling-of-hydrophobic-treatment-of-gdl,"Binder distribution
internal key: Binder distribution: component",Image parameter extraction 2D; Modeling of Hydrophobic Treatment of GDL,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/binder-distribution-component,https://w3id.org/h2kg/hydrogen-ontology#Data,Data,data_product,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#AgglomerateSizeDistributionDataset"", ""label"": ""Agglomerate Size Distribution Dataset"", ""score"": 0.667}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#IonomerSolution"", ""label"": ""Ionomer Solution"", ""score"": 0.629}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#BinderMassFraction"", ""label"": ""Binder Mass Fraction"", ""score"": 0.615}]"
https://w3id.org/h2kg/decode/workflow/concept/binding-energies-of-intermediates-lre,Binding energies of intermediates,LRE,device,3,dft-onto-idealized-surfaces; fitting-version-of-the-hierachical-model; hierarchical-model-for-electrocatalytic-reactions,"Binding energies of intermediates
internal key: Binding energies of intermediates: LRE",DFT onto idealized surfaces; Fitting Version of the Hierachical Model; Hierarchical model for electrocatalytic reactions,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/binding-energies-of-intermediates-lre,https://w3id.org/h2kg/hydrogen-ontology#Property,Property,lre_category_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#BindingEnergy"", ""label"": ""Binding Energy"", ""score"": 0.607}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#PhosphoricAcidBindingEnergy"", ""label"": ""Phosphoric Acid Binding Energy"", ""score"": 0.6}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#InterdigitatedElectrodeArray"", ""label"": ""Interdigitated Electrode Array"", ""score"": 0.552}]"
https://w3id.org/h2kg/decode/workflow/concept/blade-coating-and-decal-transfer-for-ref-pefc-ccm-process,Blade coating and Decal transfer for ref PEFC CCM,,process,19,blade-coating-and-decal-transfer-for-ref-pefc-ccm; determination-of-cl-saturation-by-saxs-or-sans; development-of-a-zero-gap-cell-for-gde-based-spectrocopy-measurement; electron-tomography-for-pt-c-and-ionomer-distribution-in-cl; fib-measurements-on-gdl-or-mpl-and-catalyst-materials; fib-sem-on-cl-material; high-resolution-electron-tomography-for-accessing-pt-and-ionomer-distribution-on-carbon-aggregate; ink-preparation-for-deposition-of-catalytic-layers; mea-assembly-for-pefc-ref-mea; mechanical-properties-of-catalyst-layers-gdls-and-meas-by-small-punch-and-nanoindentation; mpl-saturation-determination-from-x-ray-ct-data; neutron-imaging; pulsed-gas-analysis; roller-mixer-and-zirconia-beads-for-ref-pefc-inks; rotating-ring-disk-electrode-rrde; sem-and-fib-layer; sheet-resistance-measurement; tem-and-eds-analysis-of-mea; three-electrode-cell-assesement-of-cl-by-xas-xanes-exafs-xrd,"Blade coating and Decal transfer for ref PEFC CCM
Owner: CEA:Pierre TOUDRET
Task: T1.4
Maturity: established method
Documentation: 
Range of validity or processability: unkonwn
internal key: Blade coating and Decal transfer for ref PEFC CCM0",CCM; Catalyst ink; Inert substrate; Membrane,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/blade-coating-and-decal-transfer-for-ref-pefc-ccm-process,https://w3id.org/h2kg/hydrogen-ontology#Manufacturing,Manufacturing,physical_manufacturing_workflow,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#DoctorBladeCoating"", ""label"": ""Doctor Blade Coating"", ""score"": 0.551}]"
https://w3id.org/h2kg/decode/workflow/concept/bpp-material-material,BPP material,material,material,1,electrical-contact-resistance,"BPP material
internal key: BPP material: material",Electrical contact resistance,reviewed_decode_anchor,reviewed_decode,https://w3id.org/h2kg/decode/workflow/anchor/bpp-material-material,https://w3id.org/h2kg/hydrogen-ontology#Matter,Matter,material_category_default,reviewed_structural,DECODE-specific concept retained as a stable reviewed anchor. Its source topology is preserved; no H2KG synonym or new public term was asserted.,"[{""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#hasInputMaterial"", ""label"": ""hasInputMaterial"", ""score"": 0.643}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#hasOutputMaterial"", ""label"": ""hasOutputMaterial"", ""score"": 0.621}, {""iri"": ""https://w3id.org/h2kg/hydrogen-ontology#SupportMaterial"", ""label"": ""Support Material"", ""score"": 0.571}]"
