subject_iri,term_type,draft_label,draft_definition,draft_comment,draft_source,approved,overwrite_existing
https://w3id.org/h2kg/hydrogen-ontology#SNumber,controlled_vocabulary_term,S Number,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing S Number.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing S Number.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SNumberCalculation,controlled_vocabulary_term,S Number Calculation,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing S Number Calculation.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing S Number Calculation.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SPEEKMembrane,controlled_vocabulary_term,SPEEK Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SPEEK Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SPEEK Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SPEEKTPAMembrane,controlled_vocabulary_term,SPEEKTPA Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SPEEKTPA Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SPEEKTPA Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SPSfCoPPSSMembrane,controlled_vocabulary_term,SP Sf Co PPSS Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SP Sf Co PPSS Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SP Sf Co PPSS Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SPSfMembrane,controlled_vocabulary_term,SP Sf Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SP Sf Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing SP Sf Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SaturatedCalomelElectrode,controlled_vocabulary_term,Saturated Calomel Electrode,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Saturated Calomel Electrode.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Saturated Calomel Electrode.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ScanRate,controlled_vocabulary_term,Scan Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Scan Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Scan Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ScanningFlowCell,controlled_vocabulary_term,Scanning Flow Cell,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Scanning Flow Cell.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Scanning Flow Cell.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ScreenPrinting,controlled_vocabulary_term,Screen Printing,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Screen Printing.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Screen Printing.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SdNumber,controlled_vocabulary_term,Sd Number,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sd Number.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sd Number.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SecondCrossoverPotential,controlled_vocabulary_term,Second Crossover Potential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Second Crossover Potential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Second Crossover Potential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ShellThickness,controlled_vocabulary_term,Shell Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Shell Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Shell Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ShellToCavityRatio,controlled_vocabulary_term,Shell To Cavity Ratio,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Shell To Cavity Ratio.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Shell To Cavity Ratio.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SlotDieCoating,controlled_vocabulary_term,Slot Die Coating,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Slot Die Coating.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Slot Die Coating.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumChlorideSolution,controlled_vocabulary_term,Sodium Chloride Solution,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Chloride Solution.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Chloride Solution.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumGluconateConcentration,controlled_vocabulary_term,Sodium Gluconate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Gluconate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Gluconate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumLaurylSulfate,controlled_vocabulary_term,Sodium Lauryl Sulfate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Lauryl Sulfate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Lauryl Sulfate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumLaurylSulfateConcentration,controlled_vocabulary_term,Sodium Lauryl Sulfate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Lauryl Sulfate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Lauryl Sulfate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumTungstateConcentration,controlled_vocabulary_term,Sodium Tungstate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Tungstate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Tungstate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SodiumTungstateDihydrate,controlled_vocabulary_term,Sodium Tungstate Dihydrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Tungstate Dihydrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sodium Tungstate Dihydrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SolidStateSynthesisProcess,controlled_vocabulary_term,Solid State Synthesis Process,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Solid State Synthesis Process.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Solid State Synthesis Process.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SolutionVolume,controlled_vocabulary_term,Solution Volume,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Solution Volume.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Solution Volume.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SpecificCapacitance,controlled_vocabulary_term,Specific Capacitance,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Specific Capacitance.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Specific Capacitance.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SpectroscopicEllipsometer,controlled_vocabulary_term,Spectroscopic Ellipsometer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Spectroscopic Ellipsometer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Spectroscopic Ellipsometer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Sr2CaIrO6Catalyst,controlled_vocabulary_term,Sr 2 Ca Ir O 6 Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sr 2 Ca Ir O 6 Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sr 2 Ca Ir O 6 Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Sr4IrO6Precatalyst,controlled_vocabulary_term,Sr 4 Ir O 6 Precatalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sr 4 Ir O 6 Precatalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sr 4 Ir O 6 Precatalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Stability,controlled_vocabulary_term,Stability,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#StabilityMetric,controlled_vocabulary_term,Stability Metric,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability Metric.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability Metric.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#StabilityNumber,controlled_vocabulary_term,Stability Number,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability Number.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stability Number.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#StackEfficiency,controlled_vocabulary_term,Stack Efficiency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stack Efficiency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stack Efficiency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#StackLifetime,controlled_vocabulary_term,Stack Lifetime,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stack Lifetime.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Stack Lifetime.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#StraightThroughPorePorousTransportLayer,controlled_vocabulary_term,Straight Through Pore Porous Transport Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Straight Through Pore Porous Transport Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Straight Through Pore Porous Transport Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SulfateConcentration,controlled_vocabulary_term,Sulfate Concentration,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sulfate Concentration.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sulfate Concentration.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SulfateGluconateBath,controlled_vocabulary_term,Sulfate Gluconate Bath,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sulfate Gluconate Bath.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Sulfate Gluconate Bath.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SupportLayer,controlled_vocabulary_term,Support Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Support Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Support Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SupportLayerThickness,controlled_vocabulary_term,Support Layer Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Support Layer Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Support Layer Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceAreaAt20umDepth,controlled_vocabulary_term,Surface Area At 20 um Depth,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Area At 20 um Depth.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Area At 20 um Depth.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceAreaSlitWidth,controlled_vocabulary_term,Surface Area Slit Width,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Area Slit Width.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Area Slit Width.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceDisorderedLayerThickness,controlled_vocabulary_term,Surface Disordered Layer Thickness,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Disordered Layer Thickness.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Disordered Layer Thickness.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceRoughnessMax,controlled_vocabulary_term,Surface Roughness Max,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Roughness Max.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Roughness Max.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceRoughnessMean,controlled_vocabulary_term,Surface Roughness Mean,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Roughness Mean.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Roughness Mean.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#SurfaceTipEffect,controlled_vocabulary_term,Surface Tip Effect,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Tip Effect.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Surface Tip Effect.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TaB2Support,controlled_vocabulary_term,Ta B 2 Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ta B 2 Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ta B 2 Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TafelSlope,controlled_vocabulary_term,Tafel Slope,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tafel Slope.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tafel Slope.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TantalumPentoxideSupport,controlled_vocabulary_term,Tantalum Pentoxide Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tantalum Pentoxide Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tantalum Pentoxide Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TaperedArrayArchitecture,controlled_vocabulary_term,Tapered Array Architecture,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tapered Array Architecture.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tapered Array Architecture.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Temperature,controlled_vocabulary_term,Temperature,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Temperature.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Temperature.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TemperatureControllerBath,controlled_vocabulary_term,Temperature Controller Bath,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Temperature Controller Bath.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Temperature Controller Bath.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TensileStrength,controlled_vocabulary_term,Tensile Strength,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tensile Strength.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tensile Strength.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TetragonalZirconiaSupport,controlled_vocabulary_term,Tetragonal Zirconia Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tetragonal Zirconia Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tetragonal Zirconia Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThermalConductivity,controlled_vocabulary_term,Thermal Conductivity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Conductivity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Conductivity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThermalConductivityMeasurement,controlled_vocabulary_term,Thermal Conductivity Measurement,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Conductivity Measurement.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Conductivity Measurement.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThermalTreatmentInAir,controlled_vocabulary_term,Thermal Treatment In Air,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Treatment In Air.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Thermal Treatment In Air.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThirdCrossoverPotential,controlled_vocabulary_term,Third Crossover Potential,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Third Crossover Potential.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Third Crossover Potential.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThreeDNanofiberNetworkAnode,controlled_vocabulary_term,Three D Nanofiber Network Anode,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three D Nanofiber Network Anode.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three D Nanofiber Network Anode.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThreeDPrintedIrO2CatalystLayer,controlled_vocabulary_term,Three D Printed Ir O 2 Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three D Printed Ir O 2 Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three D Printed Ir O 2 Catalyst Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThreeMMembrane,controlled_vocabulary_term,Three M Membrane,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three M Membrane.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Three M Membrane.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#ThresholdIrLoading,controlled_vocabulary_term,Threshold Ir Loading,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Threshold Ir Loading.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Threshold Ir Loading.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ti4O7Support,controlled_vocabulary_term,Ti 4 O 7 Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti 4 O 7 Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti 4 O 7 Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Ti6Al4VAlloy,controlled_vocabulary_term,Ti 6 Al 4 V Alloy,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti 6 Al 4 V Alloy.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti 6 Al 4 V Alloy.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TiO2AtIrOxCoreShellCatalyst,controlled_vocabulary_term,Ti O 2 At Ir Ox Core Shell Catalyst,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti O 2 At Ir Ox Core Shell Catalyst.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti O 2 At Ir Ox Core Shell Catalyst.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TiO2SupportParticleSize,controlled_vocabulary_term,Ti O 2 Support Particle Size,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti O 2 Support Particle Size.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ti O 2 Support Particle Size.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TimeResolvedDissolutionData,controlled_vocabulary_term,Time Resolved Dissolution Data,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Time Resolved Dissolution Data.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Time Resolved Dissolution Data.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TinDioxideSupport,controlled_vocabulary_term,Tin Dioxide Support,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tin Dioxide Support.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tin Dioxide Support.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TipRegionElectricFieldStrength,controlled_vocabulary_term,Tip Region Electric Field Strength,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tip Region Electric Field Strength.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tip Region Electric Field Strength.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TitaniumDioxideNanotubes,controlled_vocabulary_term,Titanium Dioxide Nanotubes,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Titanium Dioxide Nanotubes.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Titanium Dioxide Nanotubes.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Tortuosity,controlled_vocabulary_term,Tortuosity,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tortuosity.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tortuosity.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TubeFurnaceInstrument,controlled_vocabulary_term,Tube Furnace Instrument,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tube Furnace Instrument.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tube Furnace Instrument.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TungstenContentInCoating,controlled_vocabulary_term,Tungsten Content In Coating,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Content In Coating.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Content In Coating.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TungstenFoilSubstrate,controlled_vocabulary_term,Tungsten Foil Substrate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Foil Substrate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Foil Substrate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TungstenOxideNanorods,controlled_vocabulary_term,Tungsten Oxide Nanorods,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Oxide Nanorods.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Tungsten Oxide Nanorods.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#TurnoverFrequency,controlled_vocabulary_term,Turnover Frequency,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Turnover Frequency.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Turnover Frequency.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#UltrapureWater,controlled_vocabulary_term,Ultrapure Water,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrapure Water.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrapure Water.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#UltrathinPlatinumInterlayer,controlled_vocabulary_term,Ultrathin Platinum Interlayer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrathin Platinum Interlayer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrathin Platinum Interlayer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#UltrathinPlatinumInterlayerLoading,controlled_vocabulary_term,Ultrathin Platinum Interlayer Loading,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrathin Platinum Interlayer Loading.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Ultrathin Platinum Interlayer Loading.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Unit,class,Unit,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Unit.,A class in the H2KG PEMFC Catalyst Layer Application Ontology representing Unit.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#UrchinLikeMorphology,controlled_vocabulary_term,Urchin Like Morphology,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Urchin Like Morphology.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Urchin Like Morphology.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VacancyRichHxIrOyNanosheets,controlled_vocabulary_term,Vacancy Rich Hx Ir Oy Nanosheets,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Vacancy Rich Hx Ir Oy Nanosheets.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Vacancy Rich Hx Ir Oy Nanosheets.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VacuumPlasmaSpraying,controlled_vocabulary_term,Vacuum Plasma Spraying,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Vacuum Plasma Spraying.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Vacuum Plasma Spraying.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VoidVolumeFractionInCatalystLayer,controlled_vocabulary_term,Void Volume Fraction In Catalyst Layer,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Void Volume Fraction In Catalyst Layer.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Void Volume Fraction In Catalyst Layer.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#Voltage,controlled_vocabulary_term,Voltage,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VoltageDecayPercent,controlled_vocabulary_term,Voltage Decay Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Decay Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Decay Percent.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VoltageDecayPercentPer1000h,controlled_vocabulary_term,Voltage Decay Percent Per 1000 h,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Decay Percent Per 1000 h.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Decay Percent Per 1000 h.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VoltageDegradationRate,controlled_vocabulary_term,Voltage Degradation Rate,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Degradation Rate.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Degradation Rate.,heuristic,no,no
https://w3id.org/h2kg/hydrogen-ontology#VoltageLossPercent,controlled_vocabulary_term,Voltage Loss Percent,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Loss Percent.,A curated controlled term in the H2KG PEMFC Catalyst Layer Application Ontology representing Voltage Loss Percent.,heuristic,no,no
